,features_id,mp3_path
14954,00000000000000000000000000000000000000000000000000_32704,f/strojovna_07-dirnix-07-pasli_ofce_valasi-0-29.mp3
14955,00000000000000000000000000000000000000000000000000_32705,f/strojovna_07-dirnix-07-pasli_ofce_valasi-30-59.mp3
14956,00010000001001000000000001000000000000000000001000_32706,f/strojovna_07-dirnix-07-pasli_ofce_valasi-59-88.mp3
14957,00000000010000000000000000000000000000000000000000_32707,f/strojovna_07-dirnix-07-pasli_ofce_valasi-88-117.mp3
14958,00010000001001000000000000000000000000000000001000_32708,f/strojovna_07-dirnix-07-pasli_ofce_valasi-117-146.mp3
14959,00000000000000000000000000000000000000000000001000_32709,f/strojovna_07-dirnix-07-pasli_ofce_valasi-146-175.mp3
14960,00000000000000000000000000000000000000000000000000_32710,f/strojovna_07-dirnix-07-pasli_ofce_valasi-175-204.mp3
14961,00000000000000000000000000000000000000000000000000_32711,f/strojovna_07-dirnix-07-pasli_ofce_valasi-204-233.mp3
14962,00000000000010000000000000000000000000000000001000_32713,f/strojovna_07-dirnix-07-pasli_ofce_valasi-262-291.mp3
14963,00010000011011000000000000000000000000000000001000_32714,f/strojovna_07-dirnix-07-pasli_ofce_valasi-291-320.mp3
14964,00000000000000000000000000000000000000000000000000_32716,5/paul_beier-simone_molinaro-07-passe_mezo_in_quattro_modi-30-59.mp3
14965,00000000000000000010000000000000000000000000000000_32717,5/paul_beier-simone_molinaro-07-passe_mezo_in_quattro_modi-59-88.mp3
14966,00000000000000000000000000000000000000000000000000_32719,5/paul_beier-simone_molinaro-07-passe_mezo_in_quattro_modi-117-146.mp3
14967,00000001000000000010000000000000000000000000000000_32722,5/paul_beier-simone_molinaro-07-passe_mezo_in_quattro_modi-204-233.mp3
14968,00000001000000001010110000000000000000000000000000_32723,5/paul_beier-simone_molinaro-07-passe_mezo_in_quattro_modi-233-262.mp3
14969,00000000000000000000000000000000000000001000000000_32725,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-0-29.mp3
14970,00000001000000000010000000000000000000000000000000_32727,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-59-88.mp3
14971,00000001000000000010000000000100000000001000000000_32728,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-88-117.mp3
14972,00000001000000000010000000000000000000001100100000_32730,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-146-175.mp3
14973,00000001000000000010000000000000001010000010000000_32731,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-175-204.mp3
14974,00000000000000000000000000000000000000000100100000_32732,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-204-233.mp3
14975,00000001000000000010000000000010001000000010100000_32733,1/richard_savino-murcia__danza_y_diferencias-07-passacalle_in_d_minor-233-262.mp3
14976,00000000000000100000000000000000000000000000000000_32742,e/sun_palace-into_heaven-07-path_of_heart-0-29.mp3
14977,00000000000000100000000000000000000000100000000001_32745,e/sun_palace-into_heaven-07-path_of_heart-88-117.mp3
14978,00000000000000100000000000000000000100101100000001_32748,e/sun_palace-into_heaven-07-path_of_heart-175-204.mp3
14979,00000000001000000010000000000000000000001000000000_32749,e/sun_palace-into_heaven-07-path_of_heart-204-233.mp3
14980,00000001000000000000000000000000000000001000100010_32761,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-07-pavan_and_galliard_holborne-175-204.mp3
14981,00000001000000000000000000000000000000000000000010_32764,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-07-pavan_and_galliard_holborne-262-291.mp3
14982,00000001000000000000000000000000010000000000100010_32771,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-07-pavan_and_galliard_holborne-465-494.mp3
14983,00000001000000000010100000000000000000001010100000_32775,2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-30-59.mp3
14984,00000001000000000010000000000100000000000000100000_32776,2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3
14985,00000001000000000010000000000000000000000000000000_32777,2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-88-117.mp3
14986,10000001000000000000000000000010000000001000100000_32778,2/paul_avgerinos-gnosis-07-peaceful-0-29.mp3
14987,10000000000000010000000000000000000000000000000000_32781,2/paul_avgerinos-gnosis-07-peaceful-88-117.mp3
14988,10000000000000000000000000000000000010001001000000_32782,2/paul_avgerinos-gnosis-07-peaceful-117-146.mp3
14989,00000000000000010000000000000100000000001000000000_32783,2/paul_avgerinos-gnosis-07-peaceful-146-175.mp3
14990,10000000000000000000000000000000000010000000000000_32784,2/paul_avgerinos-gnosis-07-peaceful-175-204.mp3
14991,10000000000010010000000000001001000000001100010000_32788,2/paul_avgerinos-gnosis-07-peaceful-291-320.mp3
14992,10000000000000010000000000000001000000001000000000_32791,2/paul_avgerinos-gnosis-07-peaceful-378-407.mp3
14993,10000000000000000000000000000000000000000000000000_32793,2/paul_avgerinos-gnosis-07-peaceful-436-465.mp3
14994,00110000000010000000000000000001000000000000000000_32797,5/trancevision-lemuria-07-phantom-0-29.mp3
14995,00000000000000100000000100000000000000000000000001_32800,5/trancevision-lemuria-07-phantom-88-117.mp3
14996,00000000001001000000000000000000000000000000000000_32802,5/trancevision-lemuria-07-phantom-146-175.mp3
14997,00000001000000000010000000000000000000001000000000_32803,4/paul_berget-j_s__bach_on_the_lute-07-prelude_bwv_1007-0-29.mp3
14998,00000000000000000000000000000000000000000000000000_32805,4/paul_berget-j_s__bach_on_the_lute-07-prelude_bwv_1007-59-88.mp3
14999,00000001000000000010000000000000000000000000000000_32807,4/paul_berget-j_s__bach_on_the_lute-07-prelude_bwv_1007-117-146.mp3
15000,10000000000010000000000000000000000000000000000000_32809,2/saros-soundscapes-07-prelude_2-0-29.mp3
15001,00000000000000000000000000000000001000000000000000_32811,0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-07-prelude_and_fugue_no__16_in_g_minor_bwv_885_praeludium-0-29.mp3
15002,00000001000000000000000000000000001000001010000000_32812,0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-07-prelude_and_fugue_no__16_in_g_minor_bwv_885_praeludium-30-59.mp3
15003,00000001000000000000000000000000001000000010000000_32814,0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-07-prelude_and_fugue_no__16_in_g_minor_bwv_885_praeludium-88-117.mp3
15004,00000000000000000000000000000000001000000000000000_32815,0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-07-prelude_and_fugue_no__16_in_g_minor_bwv_885_praeludium-117-146.mp3
15005,00000001000000000000000000000000001000001110000000_32816,0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-07-prelude_and_fugue_no__16_in_g_minor_bwv_885_praeludium-146-175.mp3
15006,00000000000000000000000000000000001000000000000000_32824,d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-07-prelude_and_fugue_no__4_in_csharp_minor_bwv_873_praeludium-30-59.mp3
15007,00000001000000000000000000000000001000000100000000_32827,d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-07-prelude_and_fugue_no__4_in_csharp_minor_bwv_873_praeludium-117-146.mp3
15008,00000000000000000000000000000000000000000000000000_32829,d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-07-prelude_and_fugue_no__4_in_csharp_minor_bwv_873_praeludium-175-204.mp3
15009,00000001000000000000000000000000001010000000000000_32830,d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-07-prelude_and_fugue_no__4_in_csharp_minor_bwv_873_praeludium-204-233.mp3
15010,00000001000000000010010000000000001010001010100000_32837,0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-0-29.mp3
15011,00000000000000000000010000000000001010000100100000_32838,0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-30-59.mp3
15012,00000001000000000000110000000000000000000000000000_32839,0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-59-88.mp3
15013,00000000000000000000010000000000001000000000100000_32840,0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-88-117.mp3
15014,00000001000000000000000000000000001000000000000000_32842,0/voices_of_music-an_evening_with_bach-07-prelude_in_c_minor_bwv_871-146-175.mp3
15015,00000000000000000000000000000000001000000000000000_32845,3/jan_hanford-24_preludes_for_solo_piano-07-prelude_no__7_in_a_minor-30-59.mp3
15016,00000000000001000000000000000001001000000000000000_32846,3/jan_hanford-24_preludes_for_solo_piano-07-prelude_no__7_in_a_minor-59-88.mp3
15017,00000001000000000000000000000000001000000000000000_32847,3/jan_hanford-24_preludes_for_solo_piano-07-prelude_no__7_in_a_minor-88-117.mp3
15018,00000001000000000000000000000001001010000000000000_32850,a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-59-88.mp3
15019,00000001000000000000000000000000001010001010000000_32851,a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-88-117.mp3
15020,00000001000000000000000000000000001010001000000000_32853,a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-146-175.mp3
15021,00000001000000000000000000000000001000000000000000_32856,a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-233-262.mp3
15022,00000001000000000000010000000000000000000000000010_32859,5/ralph_rousseau_meulenbroeks-moved_by_marais-07-prelude_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-0-29.mp3
15023,01000001000000000010010000000100000000001000100010_32861,5/ralph_rousseau_meulenbroeks-moved_by_marais-07-prelude_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-59-88.mp3
15024,00000001000000000000000000000000000000000000100010_32862,5/ralph_rousseau_meulenbroeks-moved_by_marais-07-prelude_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-88-117.mp3
15025,00001001000000000000000000000000000010000100000010_32863,3/vito_paternoster-inzaffirio-07-preludio_iv-0-29.mp3
15026,00001001000000000000000000000000000000000100100010_32864,3/vito_paternoster-inzaffirio-07-preludio_iv-30-59.mp3
15027,00001001000000000000000000000000000010000000000010_32866,3/vito_paternoster-inzaffirio-07-preludio_iv-88-117.mp3
15028,00000000000000000000000000000000000000000000000000_32870,3/vito_paternoster-inzaffirio-07-preludio_iv-204-233.mp3
15029,00000000000000000000000000000000000000000000000000_32873,9/strojovna_07-iii-07-prepation-59-88.mp3
15030,00010000000000000000000000000000000000000000001000_32874,9/strojovna_07-iii-07-prepation-88-117.mp3
15031,00010000011011000000000000000001000000000000001000_32877,9/strojovna_07-iii-07-prepation-175-204.mp3
15032,00000000000000000000000000000000000000000000001000_32878,9/strojovna_07-iii-07-prepation-204-233.mp3
15033,00010000000000000000000000000000000000000000001000_32879,9/strojovna_07-iii-07-prepation-233-262.mp3
15034,00000000000000000000000000000000000000000000001000_32881,9/strojovna_07-iii-07-prepation-291-320.mp3
15035,00000100000000000000000000000000000000100000000000_32883,2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-07-psalm_104_valaam_chant-0-29.mp3
15036,00000010000000000000000000100000000000000000000000_32885,2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-07-psalm_104_valaam_chant-59-88.mp3
15037,00000010000000000000000000000000000000000000000000_32886,2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-07-psalm_104_valaam_chant-88-117.mp3
15038,00000010000000000000000000100010000000000000000001_32887,2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-07-psalm_104_valaam_chant-117-146.mp3
15039,00000110000000000000000000100000100000000000000000_32889,2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-07-psalm_104_valaam_chant-175-204.mp3
15040,00000001000000000000000000000000000000000000100010_32893,0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-07-psalm_51_tilge_hochster_meine_sunden_iv_andante_verse_4-0-29.mp3
15041,00000000000000000000000000000000000000000000000000_32895,0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-07-psalm_51_tilge_hochster_meine_sunden_iv_andante_verse_4-59-88.mp3
15042,00000000000001000000001001100000000001000000000000_32900,1/pizzle-party_patrol-07-pucker_string-88-117.mp3
15043,00000000000000000000000000000000000000000000010000_32901,9/curl-inner-07-purest_song-0-29.mp3
15044,00000000000000000000000000000000000000000000001000_32902,9/curl-inner-07-purest_song-30-59.mp3
15045,00000000000000000000000001000000000000000000000000_32903,9/curl-inner-07-purest_song-59-88.mp3
15046,00000000000000100000000000000000000101000000000000_32906,9/curl-inner-07-purest_song-146-175.mp3
15047,00000000000000000000000000000000000100000000000000_32908,9/curl-inner-07-purest_song-204-233.mp3
15048,00000000000000000000000000000000000000000000000000_32921,8/mercy_machine-in_your_bed__the_remixes-07-quietly_bmf_mix-0-29.mp3
15049,10010000001000000000000010000000000000000000010000_32922,8/mercy_machine-in_your_bed__the_remixes-07-quietly_bmf_mix-30-59.mp3
15050,00000000000000000000000000000000000000000000000000_32923,8/mercy_machine-in_your_bed__the_remixes-07-quietly_bmf_mix-59-88.mp3
15051,00000000000000100000000000000000000000100000000000_32926,8/mercy_machine-in_your_bed__the_remixes-07-quietly_bmf_mix-146-175.mp3
15052,00010000001000000000000000000000000000000000000000_32929,b/cargo_cult-alchemy-07-ramanujan-0-29.mp3
15053,00010000000000000010000010001000001001000000000000_32931,b/cargo_cult-alchemy-07-ramanujan-59-88.mp3
15054,00000000000001000010000000000001000000000000000000_32933,b/cargo_cult-alchemy-07-ramanujan-117-146.mp3
15055,00010000001001000000000001000000000000000000011000_32934,b/cargo_cult-alchemy-07-ramanujan-146-175.mp3
15056,00010000001011000000000000000001000000000000001000_32935,b/cargo_cult-alchemy-07-ramanujan-175-204.mp3
15057,00000000010011000010000000000000000000000000010000_32936,b/cargo_cult-alchemy-07-ramanujan-204-233.mp3
15058,00000000000000000000000000000000000000000000000000_32939,2/claire_fitch-ambiencellist-07-really-59-88.mp3
15059,10000000000000000000000000000000000000000000001000_32941,2/claire_fitch-ambiencellist-07-really-117-146.mp3
15060,00000000000000000000000000000000000000001000000010_32943,2/claire_fitch-ambiencellist-07-really-175-204.mp3
15061,00000000000000000000000000000000000000000000000000_32946,0/paul_berget-the_siena_manuscript_on_steel_string_guitar-07-recercar_7_steel_string_guitar-0-29.mp3
15062,00000000000000000010000000000000000000000000000000_32947,0/paul_berget-the_siena_manuscript_on_steel_string_guitar-07-recercar_7_steel_string_guitar-30-59.mp3
15063,00000000000000000000000000000000000000000000000000_32952,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-07-recitativo_poveri_affetti_meie-0-29.mp3
15064,00000000100000001010000000000000000000000000100000_32953,7/jag-cypress_grove_blues-07-reckless_woman_blues-0-29.mp3
15065,00000000000000000010000000000000000000000000000000_32955,7/jag-cypress_grove_blues-07-reckless_woman_blues-59-88.mp3
15066,00000000000000000010000000000000000000000000000000_32957,7/jag-cypress_grove_blues-07-reckless_woman_blues-117-146.mp3
15067,00000000000000000000000000000000000000000000000000_32958,2/antiguru-fall_submissions-07-rectify-0-29.mp3
15068,10000000000000000000000000000000000000000000000100_32959,2/antiguru-fall_submissions-07-rectify-30-59.mp3
